SystemCodeNumber,Capacity,Occupancy,LastUpdated,Occupancy Rate (%)
BHMBCCMKT01,577,44,2016-10-30 8:25:53,7.63
BHMBCCMKT01,577,45,2016-10-30 8:59:52,7.8
BHMBCCMKT01,577,44,2016-10-30 9:25:57,7.63
BHMBCCMKT01,577,47,2016-10-30 9:59:52,8.15
BHMBCCMKT01,577,61,2016-10-30 10:25:54,10.57
BHMBCCMKT01,577,84,2016-10-30 10:59:56,14.56
BHMBCCMKT01,577,107,2016-10-30 11:25:55,18.54
BHMBCCMKT01,577,122,2016-10-30 11:59:58,21.14
BHMBCCMKT01,577,142,2016-10-30 12:26:54,24.61
BHMBCCMKT01,577,169,2016-10-30 13:06:59,29.29
BHMBCCMKT01,577,177,2016-10-30 13:25:59,30.68
BHMBCCMKT01,577,182,2016-10-30 13:59:59,31.54
BHMBCCMKT01,577,183,2016-10-30 14:32:54,31.72
BHMBCCMKT01,577,157,2016-10-30 15:00:00,27.21
BHMBCCMKT01,577,147,2016-10-30 15:32:59,25.48
BHMBCCMKT01,577,49,2016-10-31 8:00:03,8.49
BHMBCCMKT01,577,58,2016-10-31 8:26:02,10.05
BHMBCCMKT01,577,67,2016-10-31 9:00:00,11.61
BHMBCCMKT01,577,92,2016-10-31 9:26:03,15.94
BHMBCCMKT01,577,111,2016-10-31 10:00:05,19.24
BHMBCCMKT01,577,129,2016-10-31 10:26:02,22.36
BHMBCCMKT01,577,166,2016-10-31 11:00:02,28.77
BHMBCCMKT01,577,178,2016-10-31 11:26:04,30.85
BHMBCCMKT01,577,198,2016-10-31 12:00:04,34.32
BHMBCCMKT01,577,199,2016-10-31 12:26:06,34.49
BHMBCCMKT01,577,198,2016-10-31 13:00:06,34.32
BHMBCCMKT01,577,201,2016-10-31 13:26:01,34.84
BHMBCCMKT01,577,189,2016-10-31 13:59:47,32.76
BHMBCCMKT01,577,185,2016-10-31 14:26:05,32.06
BHMBCCMKT01,577,160,2016-10-31 15:00:03,27.73
BHMBCCMKT01,577,141,2016-10-31 15:27:04,24.44
BHMBCCMKT01,577,130,2016-10-31 16:00:07,22.53
BHMBCCMKT01,577,121,2016-10-31 16:26:06,20.97
BHMBCCMKT01,577,50,2016-11-01 8:06:07,8.67
BHMBCCMKT01,577,54,2016-11-01 8:26:07,9.36
BHMBCCMKT01,577,69,2016-11-01 9:00:08,11.96
BHMBCCMKT01,577,91,2016-11-01 9:26:12,15.77
BHMBCCMKT01,577,135,2016-11-01 10:00:08,23.4
BHMBCCMKT01,577,163,2016-11-01 10:26:11,28.25
BHMBCCMKT01,577,185,2016-11-01 11:00:09,32.06
BHMBCCMKT01,577,207,2016-11-01 11:26:11,35.88
BHMBCCMKT01,577,239,2016-11-01 12:00:08,41.42
BHMBCCMKT01,577,244,2016-11-01 12:26:12,42.29
BHMBCCMKT01,577,243,2016-11-01 13:00:12,42.11
BHMBCCMKT01,577,241,2016-11-01 13:26:12,41.77
BHMBCCMKT01,577,229,2016-11-01 14:00:09,39.69
BHMBCCMKT01,577,199,2016-11-01 14:26:10,34.49
BHMBCCMKT01,577,180,2016-11-01 15:00:12,31.2
BHMBCCMKT01,577,167,2016-11-01 15:27:09,28.94
BHMBCCMKT01,577,153,2016-11-01 16:00:09,26.52
BHMBCCMKT01,577,133,2016-11-01 16:33:14,23.05
BHMBCCMKT01,577,50,2016-11-02 7:56:18,8.67
BHMBCCMKT01,577,52,2016-11-02 8:30:14,9.01
BHMBCCMKT01,577,57,2016-11-02 8:56:14,9.88
BHMBCCMKT01,577,81,2016-11-02 9:30:15,14.04
BHMBCCMKT01,577,97,2016-11-02 9:56:15,16.81
BHMBCCMKT01,577,125,2016-11-02 10:29:19,21.66
BHMBCCMKT01,577,144,2016-11-02 10:56:16,24.96
BHMBCCMKT01,577,167,2016-11-02 11:30:19,28.94
BHMBCCMKT01,577,169,2016-11-02 11:56:19,29.29
BHMBCCMKT01,577,184,2016-11-02 12:30:20,31.89
BHMBCCMKT01,577,192,2016-11-02 13:03:20,33.28
BHMBCCMKT01,577,188,2016-11-02 13:30:18,32.58
BHMBCCMKT01,577,188,2016-11-02 14:03:20,32.58
BHMBCCMKT01,577,171,2016-11-02 14:30:16,29.64
BHMBCCMKT01,577,153,2016-11-02 14:56:19,26.52
BHMBCCMKT01,577,130,2016-11-02 15:29:19,22.53
BHMBCCMKT01,577,125,2016-11-02 16:03:20,21.66
BHMBCCMKT01,577,115,2016-11-02 16:30:18,19.93
BHMBCCMKT01,577,51,2016-11-03 8:00:22,8.84
BHMBCCMKT01,577,56,2016-11-03 8:26:26,9.71
BHMBCCMKT01,577,60,2016-11-03 9:00:22,10.4
BHMBCCMKT01,577,80,2016-11-03 9:26:22,13.86
BHMBCCMKT01,577,119,2016-11-03 10:00:22,20.62
BHMBCCMKT01,577,138,2016-11-03 10:26:25,23.92
BHMBCCMKT01,577,185,2016-11-03 11:00:24,32.06
BHMBCCMKT01,577,195,2016-11-03 11:26:27,33.8
BHMBCCMKT01,577,195,2016-11-03 12:00:26,33.8
BHMBCCMKT01,577,191,2016-11-03 12:26:27,33.1
BHMBCCMKT01,577,196,2016-11-03 12:59:26,33.97
BHMBCCMKT01,577,191,2016-11-03 13:26:26,33.1
BHMBCCMKT01,577,187,2016-11-03 13:59:26,32.41
BHMBCCMKT01,577,177,2016-11-03 14:26:23,30.68
BHMBCCMKT01,577,154,2016-11-03 15:00:23,26.69
BHMBCCMKT01,577,142,2016-11-03 15:26:24,24.61
BHMBCCMKT01,577,120,2016-11-03 16:03:28,20.8
BHMBCCMKT01,577,108,2016-11-03 16:30:27,18.72
BHMBCCMKT01,577,48,2016-11-04 8:00:29,8.32
BHMBCCMKT01,577,56,2016-11-04 8:26:32,9.71
BHMBCCMKT01,577,71,2016-11-04 8:59:32,12.31
BHMBCCMKT01,577,97,2016-11-04 9:33:32,16.81
BHMBCCMKT01,577,115,2016-11-04 10:00:29,19.93
BHMBCCMKT01,577,135,2016-11-04 10:26:31,23.4
BHMBCCMKT01,577,154,2016-11-04 11:00:33,26.69
BHMBCCMKT01,577,179,2016-11-04 11:33:31,31.02
BHMBCCMKT01,577,183,2016-11-04 12:00:31,31.72
BHMBCCMKT01,577,182,2016-11-04 12:33:34,31.54
BHMBCCMKT01,577,171,2016-11-04 13:00:30,29.64
BHMBCCMKT01,577,173,2016-11-04 13:26:33,29.98
BHMBCCMKT01,577,179,2016-11-04 13:59:31,31.02
BHMBCCMKT01,577,167,2016-11-04 14:26:30,28.94
BHMBCCMKT01,577,156,2016-11-04 15:00:30,27.04
BHMBCCMKT01,577,145,2016-11-04 15:26:30,25.13
BHMBCCMKT01,577,136,2016-11-04 16:00:33,23.57
BHMBCCMKT01,577,119,2016-11-04 16:26:30,20.62
BHMBCCMKT01,577,43,2016-11-05 8:00:35,7.45
BHMBCCMKT01,577,48,2016-11-05 8:26:35,8.32
BHMBCCMKT01,577,59,2016-11-05 8:59:37,10.23
BHMBCCMKT01,577,90,2016-11-05 9:26:38,15.6
BHMBCCMKT01,577,135,2016-11-05 9:59:37,23.4
BHMBCCMKT01,577,181,2016-11-05 10:33:38,31.37
BHMBCCMKT01,577,224,2016-11-05 10:59:39,38.82
BHMBCCMKT01,577,243,2016-11-05 11:26:38,42.11
BHMBCCMKT01,577,278,2016-11-05 12:06:39,48.18
BHMBCCMKT01,577,288,2016-11-05 12:26:41,49.91
BHMBCCMKT01,577,331,2016-11-05 13:00:37,57.37
BHMBCCMKT01,577,351,2016-11-05 13:33:39,60.83
BHMBCCMKT01,577,361,2016-11-05 13:59:41,62.56
BHMBCCMKT01,577,346,2016-11-05 14:26:39,59.97
BHMBCCMKT01,577,369,2016-11-05 15:00:40,63.95
BHMBCCMKT01,577,390,2016-11-05 15:26:40,67.59
BHMBCCMKT01,577,368,2016-11-05 16:00:41,63.78
BHMBCCMKT01,577,340,2016-11-05 16:26:40,58.93
BHMBCCMKT01,577,35,2016-11-06 8:00:42,6.07
BHMBCCMKT01,577,35,2016-11-06 8:26:43,6.07
BHMBCCMKT01,577,36,2016-11-06 9:00:42,6.24
BHMBCCMKT01,577,39,2016-11-06 9:33:44,6.76
BHMBCCMKT01,577,46,2016-11-06 10:00:43,7.97
BHMBCCMKT01,577,53,2016-11-06 10:26:46,9.19
BHMBCCMKT01,577,77,2016-11-06 10:59:45,13.34
BHMBCCMKT01,577,96,2016-11-06 11:26:44,16.64
BHMBCCMKT01,577,124,2016-11-06 11:59:43,21.49
BHMBCCMKT01,577,153,2016-11-06 12:26:47,26.52
BHMBCCMKT01,577,178,2016-11-06 13:06:45,30.85
BHMBCCMKT01,577,188,2016-11-06 13:26:43,32.58
BHMBCCMKT01,577,216,2016-11-06 13:59:46,37.44
BHMBCCMKT01,577,225,2016-11-06 14:33:47,38.99
BHMBCCMKT01,577,211,2016-11-06 15:00:47,36.57
BHMBCCMKT01,577,188,2016-11-06 15:26:45,32.58
BHMBCCMKT01,577,163,2016-11-06 15:59:48,28.25
BHMBCCMKT01,577,130,2016-11-06 16:26:45,22.53
BHMBCCMKT01,577,30,2016-11-07 8:00:52,5.2
BHMBCCMKT01,577,38,2016-11-07 8:26:53,6.59
BHMBCCMKT01,577,49,2016-11-07 8:59:50,8.49
BHMBCCMKT01,577,61,2016-11-07 9:26:49,10.57
BHMBCCMKT01,577,87,2016-11-07 9:59:50,15.08
BHMBCCMKT01,577,110,2016-11-07 10:26:49,19.06
BHMBCCMKT01,577,142,2016-11-07 10:59:51,24.61
BHMBCCMKT01,577,157,2016-11-07 11:26:51,27.21
BHMBCCMKT01,577,157,2016-11-07 11:59:51,27.21
BHMBCCMKT01,577,160,2016-11-07 12:26:50,27.73
BHMBCCMKT01,577,154,2016-11-07 12:59:53,26.69
BHMBCCMKT01,577,161,2016-11-07 13:33:52,27.9
BHMBCCMKT01,577,162,2016-11-07 13:59:54,28.08
BHMBCCMKT01,577,156,2016-11-07 14:33:55,27.04
BHMBCCMKT01,577,148,2016-11-07 15:00:51,25.65
BHMBCCMKT01,577,124,2016-11-07 15:33:53,21.49
BHMBCCMKT01,577,119,2016-11-07 16:00:51,20.62
BHMBCCMKT01,577,118,2016-11-07 16:33:53,20.45
BHMBCCMKT01,577,34,2016-11-08 7:59:58,5.89
BHMBCCMKT01,577,36,2016-11-08 8:26:55,6.24
BHMBCCMKT01,577,46,2016-11-08 8:59:56,7.97
BHMBCCMKT01,577,68,2016-11-08 9:26:56,11.79
BHMBCCMKT01,577,112,2016-11-08 9:59:56,19.41
BHMBCCMKT01,577,150,2016-11-08 10:33:59,26
BHMBCCMKT01,577,178,2016-11-08 11:00:00,30.85
BHMBCCMKT01,577,196,2016-11-08 11:33:56,33.97
BHMBCCMKT01,577,236,2016-11-08 11:59:58,40.9
BHMBCCMKT01,577,250,2016-11-08 12:27:01,43.33
BHMBCCMKT01,577,253,2016-11-08 13:00:00,43.85
BHMBCCMKT01,577,237,2016-11-08 13:34:01,41.07
BHMBCCMKT01,577,223,2016-11-08 14:00:59,38.65
BHMBCCMKT01,577,196,2016-11-08 14:26:58,33.97
BHMBCCMKT01,577,163,2016-11-08 15:00:02,28.25
BHMBCCMKT01,577,144,2016-11-08 15:33:57,24.96
BHMBCCMKT01,577,127,2016-11-08 16:01:02,22.01
BHMBCCMKT01,577,106,2016-11-08 16:34:02,18.37
BHMBCCMKT01,577,32,2016-11-09 8:00:02,5.55
BHMBCCMKT01,577,37,2016-11-09 8:27:02,6.41
BHMBCCMKT01,577,43,2016-11-09 9:00:07,7.45
BHMBCCMKT01,577,61,2016-11-09 9:34:05,10.57
BHMBCCMKT01,577,88,2016-11-09 10:00:05,15.25
BHMBCCMKT01,577,107,2016-11-09 10:27:03,18.54
BHMBCCMKT01,577,130,2016-11-09 11:00:04,22.53
BHMBCCMKT01,577,151,2016-11-09 11:27:04,26.17
BHMBCCMKT01,577,152,2016-11-09 12:00:06,26.34
BHMBCCMKT01,577,160,2016-11-09 12:27:05,27.73
BHMBCCMKT01,577,172,2016-11-09 13:00:08,29.81
BHMBCCMKT01,577,172,2016-11-09 13:27:04,29.81
BHMBCCMKT01,577,163,2016-11-09 14:00:04,28.25
BHMBCCMKT01,577,152,2016-11-09 14:27:08,26.34
BHMBCCMKT01,577,134,2016-11-09 15:00:06,23.22
BHMBCCMKT01,577,124,2016-11-09 15:34:05,21.49
BHMBCCMKT01,577,108,2016-11-09 16:00:09,18.72
BHMBCCMKT01,577,94,2016-11-09 16:34:06,16.29
BHMBCCMKT01,577,36,2016-11-10 8:00:12,6.24
BHMBCCMKT01,577,41,2016-11-10 8:34:11,7.11
BHMBCCMKT01,577,49,2016-11-10 9:00:09,8.49
BHMBCCMKT01,577,65,2016-11-10 9:27:11,11.27
BHMBCCMKT01,577,93,2016-11-10 10:00:12,16.12
BHMBCCMKT01,577,126,2016-11-10 10:27:10,21.84
BHMBCCMKT01,577,160,2016-11-10 11:00:12,27.73
BHMBCCMKT01,577,186,2016-11-10 11:27:14,32.24
BHMBCCMKT01,577,201,2016-11-10 12:00:10,34.84
BHMBCCMKT01,577,208,2016-11-10 12:27:14,36.05
BHMBCCMKT01,577,208,2016-11-10 13:00:13,36.05
BHMBCCMKT01,577,200,2016-11-10 13:34:14,34.66
BHMBCCMKT01,577,201,2016-11-10 14:00:15,34.84
BHMBCCMKT01,577,190,2016-11-10 14:27:13,32.93
BHMBCCMKT01,577,162,2016-11-10 15:00:13,28.08
BHMBCCMKT01,577,153,2016-11-10 15:27:15,26.52
BHMBCCMKT01,577,147,2016-11-10 16:00:15,25.48
BHMBCCMKT01,577,136,2016-11-10 16:27:13,23.57
BHMBCCMKT01,577,39,2016-11-11 8:00:17,6.76
BHMBCCMKT01,577,42,2016-11-11 8:27:19,7.28
BHMBCCMKT01,577,63,2016-11-11 9:00:19,10.92
BHMBCCMKT01,577,82,2016-11-11 9:27:16,14.21
BHMBCCMKT01,577,122,2016-11-11 10:00:16,21.14
BHMBCCMKT01,577,147,2016-11-11 10:27:18,25.48
BHMBCCMKT01,577,169,2016-11-11 11:00:18,29.29
BHMBCCMKT01,577,191,2016-11-11 11:27:18,33.1
BHMBCCMKT01,577,188,2016-11-11 12:00:21,32.58
BHMBCCMKT01,577,178,2016-11-11 12:27:21,30.85
BHMBCCMKT01,577,164,2016-11-11 13:00:19,28.42
BHMBCCMKT01,577,166,2016-11-11 13:34:21,28.77
BHMBCCMKT01,577,170,2016-11-11 14:00:21,29.46
BHMBCCMKT01,577,161,2016-11-11 14:27:18,27.9
BHMBCCMKT01,577,162,2016-11-11 15:00:21,28.08
BHMBCCMKT01,577,142,2016-11-11 15:34:20,24.61
BHMBCCMKT01,577,138,2016-11-11 16:00:21,23.92
BHMBCCMKT01,577,124,2016-11-11 16:34:18,21.49
BHMBCCMKT01,577,33,2016-11-12 8:00:26,5.72
BHMBCCMKT01,577,37,2016-11-12 8:27:25,6.41
BHMBCCMKT01,577,50,2016-11-12 9:00:26,8.67
BHMBCCMKT01,577,73,2016-11-12 9:27:26,12.65
BHMBCCMKT01,577,124,2016-11-12 10:00:25,21.49
BHMBCCMKT01,577,159,2016-11-12 10:27:27,27.56
BHMBCCMKT01,577,212,2016-11-12 11:00:27,36.74
BHMBCCMKT01,577,251,2016-11-12 11:34:23,43.5
BHMBCCMKT01,577,291,2016-11-12 12:00:27,50.43
BHMBCCMKT01,577,306,2016-11-12 12:27:23,53.03
BHMBCCMKT01,577,321,2016-11-12 13:00:28,55.63
BHMBCCMKT01,577,341,2016-11-12 13:27:27,59.1
BHMBCCMKT01,577,383,2016-11-12 14:00:26,66.38
BHMBCCMKT01,577,416,2016-11-12 14:27:28,72.1
BHMBCCMKT01,577,449,2016-11-12 15:00:28,77.82
BHMBCCMKT01,577,442,2016-11-12 15:27:27,76.6
BHMBCCMKT01,577,418,2016-11-12 16:00:24,72.44
BHMBCCMKT01,577,356,2016-11-12 16:34:28,61.7
BHMBCCMKT01,577,23,2016-11-13 8:00:29,3.99
BHMBCCMKT01,577,24,2016-11-13 8:27:31,4.16
BHMBCCMKT01,577,27,2016-11-13 9:00:32,4.68
BHMBCCMKT01,577,28,2016-11-13 9:34:15,4.85
BHMBCCMKT01,577,32,2016-11-13 10:00:31,5.55
BHMBCCMKT01,577,46,2016-11-13 10:33:32,7.97
BHMBCCMKT01,577,69,2016-11-13 11:00:32,11.96
BHMBCCMKT01,577,95,2016-11-13 11:27:32,16.46
BHMBCCMKT01,577,128,2016-11-13 12:00:34,22.18
BHMBCCMKT01,577,154,2016-11-13 12:27:31,26.69
BHMBCCMKT01,577,191,2016-11-13 13:07:31,33.1
BHMBCCMKT01,577,204,2016-11-13 13:33:34,35.36
BHMBCCMKT01,577,220,2016-11-13 14:00:35,38.13
BHMBCCMKT01,577,233,2016-11-13 14:27:35,40.38
BHMBCCMKT01,577,220,2016-11-13 15:00:35,38.13
BHMBCCMKT01,577,205,2016-11-13 15:27:35,35.53
BHMBCCMKT01,577,170,2016-11-13 16:00:32,29.46
BHMBCCMKT01,577,133,2016-11-13 16:27:34,23.05
BHMBCCMKT01,577,31,2016-11-14 8:00:37,5.37
BHMBCCMKT01,577,36,2016-11-14 8:33:40,6.24
BHMBCCMKT01,577,42,2016-11-14 9:00:38,7.28
BHMBCCMKT01,577,61,2016-11-14 9:27:40,10.57
BHMBCCMKT01,577,85,2016-11-14 10:00:37,14.73
BHMBCCMKT01,577,99,2016-11-14 10:27:38,17.16
BHMBCCMKT01,577,129,2016-11-14 11:00:39,22.36
BHMBCCMKT01,577,135,2016-11-14 11:27:40,23.4
BHMBCCMKT01,577,158,2016-11-14 12:00:37,27.38
BHMBCCMKT01,577,154,2016-11-14 12:27:39,26.69
BHMBCCMKT01,577,163,2016-11-14 13:00:38,28.25
BHMBCCMKT01,577,152,2016-11-14 13:27:41,26.34
BHMBCCMKT01,577,143,2016-11-14 14:00:38,24.78
BHMBCCMKT01,577,126,2016-11-14 14:33:40,21.84
BHMBCCMKT01,577,121,2016-11-14 15:00:38,20.97
BHMBCCMKT01,577,113,2016-11-14 15:27:42,19.58
BHMBCCMKT01,577,103,2016-11-14 16:00:39,17.85
BHMBCCMKT01,577,89,2016-11-14 16:27:39,15.42
BHMBCCMKT01,577,32,2016-11-15 7:57:43,5.55
BHMBCCMKT01,577,38,2016-11-15 8:30:47,6.59
BHMBCCMKT01,577,47,2016-11-15 8:57:45,8.15
BHMBCCMKT01,577,79,2016-11-15 9:30:46,13.69
BHMBCCMKT01,577,113,2016-11-15 9:57:44,19.58
BHMBCCMKT01,577,171,2016-11-15 10:30:47,29.64
BHMBCCMKT01,577,209,2016-11-15 11:03:48,36.22
BHMBCCMKT01,577,226,2016-11-15 11:30:46,39.17
BHMBCCMKT01,577,227,2016-11-15 11:57:47,39.34
BHMBCCMKT01,577,222,2016-11-15 12:30:45,38.47
BHMBCCMKT01,577,230,2016-11-15 12:57:48,39.86
BHMBCCMKT01,577,233,2016-11-15 13:30:48,40.38
BHMBCCMKT01,577,248,2016-11-15 14:03:46,42.98
BHMBCCMKT01,577,216,2016-11-15 14:30:48,37.44
BHMBCCMKT01,577,170,2016-11-15 15:03:48,29.46
BHMBCCMKT01,577,158,2016-11-15 15:30:49,27.38
BHMBCCMKT01,577,136,2016-11-15 15:57:49,23.57
BHMBCCMKT01,577,114,2016-11-15 16:30:46,19.76
BHMBCCMKT01,577,38,2016-11-16 8:00:51,6.59
BHMBCCMKT01,577,40,2016-11-16 8:27:50,6.93
BHMBCCMKT01,577,54,2016-11-16 9:00:51,9.36
BHMBCCMKT01,577,64,2016-11-16 9:27:53,11.09
BHMBCCMKT01,577,99,2016-11-16 10:00:54,17.16
BHMBCCMKT01,577,129,2016-11-16 10:33:53,22.36
BHMBCCMKT01,577,149,2016-11-16 11:00:51,25.82
BHMBCCMKT01,577,163,2016-11-16 11:27:51,28.25
BHMBCCMKT01,577,174,2016-11-16 12:00:54,30.16
BHMBCCMKT01,577,172,2016-11-16 12:27:54,29.81
BHMBCCMKT01,577,176,2016-11-16 13:00:54,30.5
BHMBCCMKT01,577,187,2016-11-16 13:27:55,32.41
BHMBCCMKT01,577,182,2016-11-16 14:00:55,31.54
BHMBCCMKT01,577,181,2016-11-16 14:27:52,31.37
BHMBCCMKT01,577,159,2016-11-16 15:00:55,27.56
BHMBCCMKT01,577,145,2016-11-16 15:33:56,25.13
BHMBCCMKT01,577,140,2016-11-16 16:00:57,24.26
BHMBCCMKT01,577,125,2016-11-16 16:33:57,21.66
BHMBCCMKT01,577,34,2016-11-17 8:04:02,5.89
BHMBCCMKT01,577,38,2016-11-17 8:31:01,6.59
BHMBCCMKT01,577,51,2016-11-17 9:03:57,8.84
BHMBCCMKT01,577,69,2016-11-17 9:31:01,11.96
BHMBCCMKT01,577,108,2016-11-17 9:57:02,18.72
BHMBCCMKT01,577,146,2016-11-17 10:31:02,25.3
BHMBCCMKT01,577,182,2016-11-17 11:04:02,31.54
BHMBCCMKT01,577,186,2016-11-17 11:31:02,32.24
BHMBCCMKT01,577,209,2016-11-17 12:04:02,36.22
BHMBCCMKT01,577,210,2016-11-17 12:31:03,36.4
BHMBCCMKT01,577,214,2016-11-17 13:04:03,37.09
BHMBCCMKT01,577,212,2016-11-17 13:31:03,36.74
BHMBCCMKT01,577,193,2016-11-17 14:04:03,33.45
BHMBCCMKT01,577,175,2016-11-17 14:30:59,30.33
BHMBCCMKT01,577,150,2016-11-17 14:58:03,26
BHMBCCMKT01,577,136,2016-11-17 15:30:59,23.57
BHMBCCMKT01,577,130,2016-11-17 15:58:03,22.53
BHMBCCMKT01,577,114,2016-11-17 16:31:04,19.76
BHMBCCMKT01,577,35,2016-11-18 8:01:05,6.07
BHMBCCMKT01,577,35,2016-11-18 8:01:05,6.07
BHMBCCMKT01,577,37,2016-11-18 8:27:05,6.41
BHMBCCMKT01,577,73,2016-11-18 9:27:07,12.65
BHMBCCMKT01,577,117,2016-11-18 10:01:06,20.28
BHMBCCMKT01,577,157,2016-11-18 10:27:05,27.21
BHMBCCMKT01,577,194,2016-11-18 11:01:06,33.62
BHMBCCMKT01,577,197,2016-11-18 11:34:08,34.14
BHMBCCMKT01,577,205,2016-11-18 12:01:06,35.53
BHMBCCMKT01,577,193,2016-11-18 12:27:09,33.45
BHMBCCMKT01,577,201,2016-11-18 13:01:10,34.84
BHMBCCMKT01,577,217,2016-11-18 13:34:10,37.61
BHMBCCMKT01,577,213,2016-11-18 14:01:10,36.92
BHMBCCMKT01,577,196,2016-11-18 14:28:08,33.97
BHMBCCMKT01,577,168,2016-11-18 15:01:07,29.12
BHMBCCMKT01,577,164,2016-11-18 15:28:08,28.42
BHMBCCMKT01,577,154,2016-11-18 16:01:10,26.69
BHMBCCMKT01,577,140,2016-11-18 16:28:10,24.26
BHMBCCMKT01,577,29,2016-11-19 7:57:12,5.03
BHMBCCMKT01,577,34,2016-11-19 8:31:12,5.89
BHMBCCMKT01,577,51,2016-11-19 8:57:12,8.84
BHMBCCMKT01,577,102,2016-11-19 9:31:13,17.68
BHMBCCMKT01,577,152,2016-11-19 10:04:14,26.34
BHMBCCMKT01,577,196,2016-11-19 10:31:15,33.97
BHMBCCMKT01,577,235,2016-11-19 10:58:15,40.73
BHMBCCMKT01,577,269,2016-11-19 11:31:15,46.62
BHMBCCMKT01,577,293,2016-11-19 12:04:16,50.78
BHMBCCMKT01,577,340,2016-11-19 12:31:16,58.93
BHMBCCMKT01,577,400,2016-11-19 13:04:16,69.32
BHMBCCMKT01,577,429,2016-11-19 13:31:17,74.35
BHMBCCMKT01,577,492,2016-11-19 14:04:17,85.27
BHMBCCMKT01,577,473,2016-11-19 14:31:17,81.98
BHMBCCMKT01,577,482,2016-11-19 15:04:16,83.54
BHMBCCMKT01,577,489,2016-11-19 15:31:17,84.75
BHMBCCMKT01,577,452,2016-11-19 16:04:17,78.34
BHMBCCMKT01,577,431,2016-11-19 16:31:15,74.7
BHMBCCMKT01,577,20,2016-11-20 8:01:19,3.47
BHMBCCMKT01,577,22,2016-11-20 8:27:22,3.81
BHMBCCMKT01,577,21,2016-11-20 9:01:19,3.64
BHMBCCMKT01,577,24,2016-11-20 9:27:19,4.16
BHMBCCMKT01,577,28,2016-11-20 10:01:20,4.85
BHMBCCMKT01,577,44,2016-11-20 10:27:22,7.63
BHMBCCMKT01,577,95,2016-11-20 11:01:22,16.46
BHMBCCMKT01,577,128,2016-11-20 11:27:22,22.18
BHMBCCMKT01,577,163,2016-11-20 12:01:20,28.25
BHMBCCMKT01,577,194,2016-11-20 12:34:23,33.62
BHMBCCMKT01,577,246,2016-11-20 13:07:23,42.63
BHMBCCMKT01,577,268,2016-11-20 13:27:23,46.45
BHMBCCMKT01,577,307,2016-11-20 14:01:22,53.21
BHMBCCMKT01,577,309,2016-11-20 14:27:22,53.55
BHMBCCMKT01,577,290,2016-11-20 15:01:23,50.26
BHMBCCMKT01,577,276,2016-11-20 15:27:24,47.83
BHMBCCMKT01,577,231,2016-11-20 16:01:22,40.03
BHMBCCMKT01,577,180,2016-11-20 16:31:21,31.2
BHMBCCMKT01,577,26,2016-11-21 8:04:26,4.51
BHMBCCMKT01,577,32,2016-11-21 8:31:30,5.55
BHMBCCMKT01,577,39,2016-11-21 9:04:26,6.76
BHMBCCMKT01,577,54,2016-11-21 9:31:26,9.36
BHMBCCMKT01,577,78,2016-11-21 10:04:29,13.52
BHMBCCMKT01,577,92,2016-11-21 10:31:26,15.94
BHMBCCMKT01,577,99,2016-11-21 11:04:29,17.16
BHMBCCMKT01,577,115,2016-11-21 11:30:28,19.93
BHMBCCMKT01,577,122,2016-11-21 11:57:30,21.14
BHMBCCMKT01,577,136,2016-11-21 12:31:29,23.57
BHMBCCMKT01,577,146,2016-11-21 12:57:27,25.3
BHMBCCMKT01,577,147,2016-11-21 13:31:30,25.48
BHMBCCMKT01,577,138,2016-11-21 14:04:30,23.92
BHMBCCMKT01,577,119,2016-11-21 14:31:30,20.62
BHMBCCMKT01,577,111,2016-11-21 14:57:31,19.24
BHMBCCMKT01,577,98,2016-11-21 15:31:28,16.98
BHMBCCMKT01,577,93,2016-11-21 15:57:30,16.12
BHMBCCMKT01,577,83,2016-11-21 16:31:30,14.38
BHMBCCMKT01,577,24,2016-11-22 7:57:33,4.16
BHMBCCMKT01,577,32,2016-11-22 8:31:33,5.55
BHMBCCMKT01,577,45,2016-11-22 9:04:34,7.8
BHMBCCMKT01,577,66,2016-11-22 9:31:35,11.44
BHMBCCMKT01,577,116,2016-11-22 10:04:34,20.1
BHMBCCMKT01,577,154,2016-11-22 10:31:37,26.69
BHMBCCMKT01,577,188,2016-11-22 11:04:34,32.58
BHMBCCMKT01,577,209,2016-11-22 11:31:35,36.22
BHMBCCMKT01,577,228,2016-11-22 12:04:36,39.51
BHMBCCMKT01,577,232,2016-11-22 12:31:37,40.21
BHMBCCMKT01,577,234,2016-11-22 12:57:35,40.55
BHMBCCMKT01,577,234,2016-11-22 13:31:38,40.55
BHMBCCMKT01,577,227,2016-11-22 13:57:38,39.34
BHMBCCMKT01,577,205,2016-11-22 14:31:37,35.53
BHMBCCMKT01,577,175,2016-11-22 14:57:38,30.33
BHMBCCMKT01,577,160,2016-11-22 15:31:37,27.73
BHMBCCMKT01,577,137,2016-11-22 15:57:37,23.74
BHMBCCMKT01,577,122,2016-11-22 16:30:38,21.14
BHMBCCMKT01,577,28,2016-11-23 8:04:40,4.85
BHMBCCMKT01,577,29,2016-11-23 8:30:41,5.03
BHMBCCMKT01,577,34,2016-11-23 8:57:42,5.89
BHMBCCMKT01,577,47,2016-11-23 9:31:23,8.15
BHMBCCMKT01,577,72,2016-11-23 10:04:40,12.48
BHMBCCMKT01,577,100,2016-11-23 10:31:36,17.33
BHMBCCMKT01,577,128,2016-11-23 11:04:42,22.18
